"","sqID","bins","Site","bin.lag","Quarter","taxnovel","funcnovel","Country","HydroBasin","Yearb4Comm","meantrait","sdtrait","traitchange","sdchange","Abtraitchange","Absdchange"
"989","G10170 Q4",2002,"G10170",2,4,FALSE,FALSE,"SWE",2080030160,2000,0.35515752623867,0.361154074659893,1.08817968128952,0.100294262263049,1.08817968128952,0.100294262263049
"990","G10170 Q4",2005,"G10170",3,4,FALSE,FALSE,"SWE",2080030160,2002,-0.186710956918633,0.383387958888926,-0.541868483157302,0.0222338842290323,0.541868483157302,0.0222338842290323
"991","G10170 Q4",2007,"G10170",2,4,FALSE,FALSE,"SWE",2080030160,2005,-0.0951682570503784,0.290807122420186,0.0915426998682541,-0.09258083646874,0.0915426998682541,0.09258083646874
"992","G10170 Q4",2010,"G10170",3,4,FALSE,FALSE,"SWE",2080030160,2007,0.0898747887080998,0.32755561293713,0.185043045758478,0.0367484905169443,0.185043045758478,0.0367484905169443
"993","G10170 Q4",2012,"G10170",2,4,FALSE,FALSE,"SWE",2080030160,2010,0.0273778548727893,0.348741069013101,-0.0624969338353105,0.0211854560759711,0.0624969338353105,0.0211854560759711
"994","G10170 Q4",2013,"G10170",1,4,FALSE,FALSE,"SWE",2080030160,2012,0.023739658714133,0.318274542186267,-0.00363819615865627,-0.030466526826834,0.00363819615865627,0.030466526826834
"995","G10170 Q4",2014,"G10170",1,4,FALSE,FALSE,"SWE",2080030160,2013,0.216062158071544,0.427640078473338,0.192322499357411,0.109365536287071,0.192322499357411,0.109365536287071
"996","G10170 Q4",2016,"G10170",2,4,FALSE,FALSE,"SWE",2080030160,2014,0.070060612566902,0.316681947302163,-0.146001545504642,-0.110958131171175,0.146001545504642,0.110958131171175
"997","G10172 Q4",1995,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,1994,1.20037614805795,0.692379047790872,0.188747084423396,0.167214107397527,0.188747084423396,0.167214107397527
"998","G10172 Q4",1996,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,1995,0.49573079975066,0.363837572789985,-0.704645348307292,-0.328541475000887,0.704645348307292,0.328541475000887
"999","G10172 Q4",1997,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,1996,0.360256090943867,0.429168893171404,-0.135474708806793,0.0653313203814188,0.135474708806793,0.0653313203814188
"1000","G10172 Q4",1999,"G10172",2,4,TRUE,FALSE,"SWE",2080030160,1997,-1.10516185456255,0.417711917949634,-1.46541794550642,-0.0114569752217693,1.46541794550642,0.0114569752217693
"1001","G10172 Q4",2000,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,1999,-0.000564546110164165,0.437687773494661,1.10459730845239,0.0199758555450266,1.10459730845239,0.0199758555450266
"1002","G10172 Q4",2001,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2000,0.379347662715732,0.465880602055643,0.379912208825896,0.028192828560982,0.379912208825896,0.028192828560982
"1003","G10172 Q4",2002,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2001,0.0085684570589697,0.37128679738889,-0.370779205656762,-0.0945938046667527,0.370779205656762,0.0945938046667527
"1004","G10172 Q4",2005,"G10172",3,4,FALSE,FALSE,"SWE",2080030160,2002,0.103337910593878,0.40978207275483,0.094769453534908,0.0384952753659396,0.094769453534908,0.0384952753659396
"1005","G10172 Q4",2006,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2005,0.0720409977839506,0.221419184725586,-0.0312969128099271,-0.188362888029244,0.0312969128099271,0.188362888029244
"1006","G10172 Q4",2007,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2006,-0.0403624712125529,0.306044845452634,-0.112403468996504,0.0846256607270478,0.112403468996504,0.0846256607270478
"1007","G10172 Q4",2008,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2007,0.121992917550883,0.314989653380089,0.162355388763436,0.00894480792745533,0.162355388763436,0.00894480792745533
"1008","G10172 Q4",2009,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2008,-0.908114268205855,0.334541854679396,-1.03010718575674,0.0195522012993075,1.03010718575674,0.0195522012993075
"1009","G10172 Q4",2010,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2009,0.00180589547288806,0.32760952902938,0.909920163678743,-0.00693232565001645,0.909920163678743,0.00693232565001645
"1010","G10172 Q4",2012,"G10172",2,4,FALSE,FALSE,"SWE",2080030160,2010,-0.113152780544179,0.484089131726044,-0.114958676017067,0.156479602696664,0.114958676017067,0.156479602696664
"1011","G10172 Q4",2013,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2012,-0.176571193882188,0.349596667581769,-0.0634184133380088,-0.134492464144275,0.0634184133380088,0.134492464144275
"1012","G10172 Q4",2014,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2013,0.196171737440029,0.536661383892399,0.372742931322217,0.187064716310629,0.372742931322217,0.187064716310629
"1013","G10172 Q4",2015,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2014,-0.203399237977845,0.368351831899869,-0.399570975417874,-0.168309551992529,0.399570975417874,0.168309551992529
"1014","G10172 Q4",2016,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2015,-0.715002668659381,0.298447160821492,-0.511603430681536,-0.0699046710783777,0.511603430681536,0.0699046710783777
"1015","G10172 Q4",2017,"G10172",1,4,FALSE,FALSE,"SWE",2080030160,2016,-0.0754305957608641,0.489893596362347,0.639572072898517,0.191446435540856,0.639572072898517,0.191446435540856
"1016","G10173 Q3",2001,"G10173",2,3,FALSE,FALSE,"SWE",2080030160,1999,-0.200170034398288,0.339678758362808,-0.259073030310079,-0.0780824964199806,0.259073030310079,0.0780824964199806
"1017","G10173 Q3",2002,"G10173",1,3,FALSE,FALSE,"SWE",2080030160,2001,0.0189078571038133,0.356450021298988,0.219077891502101,0.0167712629361796,0.219077891502101,0.0167712629361796
"1018","G10173 Q3",2004,"G10173",2,3,FALSE,FALSE,"SWE",2080030160,2002,0.0258922102004252,0.387052445328445,0.00698435309661191,0.0306024240294567,0.00698435309661191,0.0306024240294567
"1019","G10173 Q3",2006,"G10173",2,3,FALSE,FALSE,"SWE",2080030160,2004,0.0768558122722899,0.502789890983998,0.0509636020718646,0.115737445655553,0.0509636020718646,0.115737445655553
"1020","G10173 Q3",2008,"G10173",2,3,FALSE,FALSE,"SWE",2080030160,2006,-0.347049697860235,0.345347060667331,-0.423905510132525,-0.157442830316667,0.423905510132525,0.157442830316667
"1021","G10173 Q3",2009,"G10173",1,3,FALSE,FALSE,"SWE",2080030160,2008,-0.303524317315681,0.250351456968586,0.0435253805445538,-0.0949956036987453,0.0435253805445538,0.0949956036987453
"1022","G10173 Q3",2011,"G10173",2,3,FALSE,FALSE,"SWE",2080030160,2009,-0.897726805529114,0.367589161569157,-0.594202488213433,0.117237704600572,0.594202488213433,0.117237704600572
"1023","G10173 Q3",2012,"G10173",1,3,FALSE,FALSE,"SWE",2080030160,2011,-0.429197159049192,0.342987224921218,0.468529646479921,-0.024601936647939,0.468529646479921,0.024601936647939
"1024","G10173 Q3",2013,"G10173",1,3,FALSE,FALSE,"SWE",2080030160,2012,-0.185741810403323,0.364869211753651,0.243455348645869,0.0218819868324323,0.243455348645869,0.0218819868324323
"1025","G10173 Q3",2014,"G10173",1,3,FALSE,FALSE,"SWE",2080030160,2013,-0.0893152838235779,0.254579572311783,0.096426526579745,-0.110289639441867,0.096426526579745,0.110289639441867
"1026","G10173 Q3",2015,"G10173",1,3,FALSE,FALSE,"SWE",2080030160,2014,-0.375763896763966,0.458786187685656,-0.286448612940388,0.204206615373873,0.286448612940388,0.204206615373873
"1027","G10173 Q3",2018,"G10173",3,3,FALSE,FALSE,"SWE",2080030160,2015,-0.741563959924893,0.306985518866456,-0.365800063160927,-0.1518006688192,0.365800063160927,0.1518006688192
"1028","G10173 Q4",1993,"G10173",2,4,FALSE,FALSE,"SWE",2080030160,1991,-0.256820058310957,0.382352078159765,0.129709369313211,-0.00490455167169945,0.129709369313211,0.00490455167169945
"1029","G10173 Q4",1994,"G10173",1,4,FALSE,FALSE,"SWE",2080030160,1993,-0.0144243336132362,0.311841497883311,0.242395724697721,-0.0705105802764543,0.242395724697721,0.0705105802764543
"1030","G10173 Q4",1995,"G10173",1,4,FALSE,FALSE,"SWE",2080030160,1994,0.254534527768201,0.342045750471217,0.268958861381437,0.0302042525879062,0.268958861381437,0.0302042525879062
"1031","G10173 Q4",1998,"G10173",3,4,FALSE,FALSE,"SWE",2080030160,1995,-0.102119373641366,0.444064806766908,-0.356653901409567,0.102019056295691,0.356653901409567,0.102019056295691
"1032","G10173 Q4",2000,"G10173",2,4,FALSE,FALSE,"SWE",2080030160,1998,-0.466652082467072,0.383102749395998,-0.364532708825706,-0.0609620573709093,0.364532708825706,0.0609620573709093
"1033","G10173 Q4",2003,"G10173",3,4,FALSE,FALSE,"SWE",2080030160,2000,-0.223344895644892,0.305344865176157,0.24330718682218,-0.0777578842198417,0.24330718682218,0.0777578842198417
"1034","G10173 Q4",2005,"G10173",2,4,FALSE,FALSE,"SWE",2080030160,2003,-0.052635259762245,0.329309442955952,0.170709635882647,0.0239645777797959,0.170709635882647,0.0239645777797959
"1035","G10173 Q4",2007,"G10173",2,4,FALSE,FALSE,"SWE",2080030160,2005,-0.0344250010894713,0.438576113552779,0.0182102586727737,0.109266670596826,0.0182102586727737,0.109266670596826
"1036","G10173 Q4",2010,"G10173",3,4,FALSE,FALSE,"SWE",2080030160,2007,-0.424573550755966,0.435774535670699,-0.390148549666495,-0.00280157788207996,0.390148549666495,0.00280157788207996
"1037","G10173 Q4",2016,"G10173",6,4,FALSE,FALSE,"SWE",2080030160,2010,-0.0720408685168636,0.53720976686124,0.352532682239103,0.101435231190541,0.352532682239103,0.101435231190541
"1038","G10173 Q4",2017,"G10173",1,4,FALSE,FALSE,"SWE",2080030160,2016,-0.931970808437746,0.371972417508671,-0.859929939920882,-0.165237349352569,0.859929939920882,0.165237349352569
"1039","G10175 Q3",2000,"G10175",3,3,FALSE,FALSE,"SWE",2080030100,1997,0.597418365250752,0.261959166623593,-0.00136724789506815,0.021563565221851,0.00136724789506815,0.021563565221851
"1040","G10175 Q3",2001,"G10175",1,3,FALSE,FALSE,"SWE",2080030100,2000,0.489944078851261,0.229418615163544,-0.107474286399492,-0.0325405514600491,0.107474286399492,0.0325405514600491
"1041","G10175 Q3",2002,"G10175",1,3,FALSE,FALSE,"SWE",2080030100,2001,0.486231291899382,0.285622887971886,-0.00371278695187821,0.0562042728083421,0.00371278695187821,0.0562042728083421
"1042","G10175 Q3",2003,"G10175",1,3,FALSE,FALSE,"SWE",2080030100,2002,0.0827093293319998,0.20257411716532,-0.403521962567382,-0.0830487708065663,0.403521962567382,0.0830487708065663
"1043","G10175 Q3",2008,"G10175",5,3,FALSE,FALSE,"SWE",2080030100,2003,0.17669031723201,0.248098205740961,0.0939809879000098,0.0455240885756411,0.0939809879000098,0.0455240885756411
"1044","G10175 Q3",2009,"G10175",1,3,FALSE,FALSE,"SWE",2080030100,2008,0.202508019524799,0.212125991546933,0.0258177022927894,-0.0359722141940275,0.0258177022927894,0.0359722141940275
"1045","G10175 Q3",2011,"G10175",2,3,FALSE,FALSE,"SWE",2080030100,2009,0.48742961823252,0.295795231590485,0.284921598707721,0.0836692400435518,0.284921598707721,0.0836692400435518
"1046","G10175 Q3",2013,"G10175",2,3,FALSE,FALSE,"SWE",2080030100,2011,0.304353098422575,0.236611969368684,-0.183076519809946,-0.0591832622218011,0.183076519809946,0.0591832622218011
"1047","G10175 Q3",2015,"G10175",2,3,FALSE,FALSE,"SWE",2080030100,2013,0.260553470181072,0.24738434492494,-0.0437996282415027,0.0107723755562565,0.0437996282415027,0.0107723755562565
"1048","G10175 Q3",2018,"G10175",3,3,FALSE,FALSE,"SWE",2080030100,2015,0.320425240482897,0.247084470589767,0.0598717703018244,-0.000299874335173284,0.0598717703018244,0.000299874335173284
"1049","G10175 Q4",2006,"G10175",1,4,FALSE,FALSE,"SWE",2080030100,2005,0.129150812760765,0.18650304259248,-0.0751735388957223,-0.0258584880684079,0.0751735388957223,0.0258584880684079
"1050","G10175 Q4",2007,"G10175",1,4,FALSE,FALSE,"SWE",2080030100,2006,0.238626023867348,0.206810380319681,0.109475211106584,0.020307337727201,0.109475211106584,0.020307337727201
"1051","G10175 Q4",2010,"G10175",3,4,FALSE,FALSE,"SWE",2080030100,2007,0.559124020464953,0.31068395263409,0.320497996597604,0.103873572314409,0.320497996597604,0.103873572314409
"1052","G10175 Q4",2012,"G10175",2,4,FALSE,FALSE,"SWE",2080030100,2010,0.804187074134193,0.302662652451492,0.24506305366924,-0.00802130018259739,0.24506305366924,0.00802130018259739
"1053","G10175 Q4",2014,"G10175",2,4,FALSE,FALSE,"SWE",2080030100,2012,0.0984892638855543,0.246842540126942,-0.705697810248638,-0.0558201123245506,0.705697810248638,0.0558201123245506
"1054","G10175 Q4",2016,"G10175",2,4,FALSE,FALSE,"SWE",2080030100,2014,0.598807523244202,0.300663626116439,0.500318259358648,0.0538210859894973,0.500318259358648,0.0538210859894973
"1055","G10175 Q4",2017,"G10175",1,4,FALSE,FALSE,"SWE",2080030100,2016,0.456456299430922,0.290692933212618,-0.142351223813281,-0.0099706929038213,0.142351223813281,0.0099706929038213
"1056","G10179 Q3",2002,"G10179",1,3,FALSE,FALSE,"SWE",2080030160,2001,-0.0617085617369311,0.316456673079218,-0.115437079318506,-0.0234440209384897,0.115437079318506,0.0234440209384897
"1057","G10179 Q3",2004,"G10179",2,3,FALSE,FALSE,"SWE",2080030160,2002,-0.25219674284189,0.406764064791873,-0.190488181104959,0.0903073917126546,0.190488181104959,0.0903073917126546
"1058","G10179 Q3",2006,"G10179",2,3,FALSE,FALSE,"SWE",2080030160,2004,-0.638358151836458,0.366152765185786,-0.386161408994568,-0.0406112996060873,0.386161408994568,0.0406112996060873
"1059","G10179 Q3",2008,"G10179",2,3,FALSE,FALSE,"SWE",2080030160,2006,-0.806124361156663,0.343494404644797,-0.167766209320205,-0.0226583605409885,0.167766209320205,0.0226583605409885
"1060","G10179 Q3",2009,"G10179",1,3,FALSE,FALSE,"SWE",2080030160,2008,-0.631961643699617,0.369939975809297,0.174162717457046,0.0264455711644997,0.174162717457046,0.0264455711644997
"1061","G10179 Q3",2011,"G10179",2,3,FALSE,FALSE,"SWE",2080030160,2009,-0.538101679415953,0.366670891574575,0.0938599642836639,-0.00326908423472233,0.0938599642836639,0.00326908423472233
"1062","G10179 Q3",2012,"G10179",1,3,FALSE,FALSE,"SWE",2080030160,2011,-0.503636239658829,0.404461762750789,0.0344654397571242,0.0377908711762138,0.0344654397571242,0.0377908711762138
"1063","G10179 Q3",2013,"G10179",1,3,FALSE,FALSE,"SWE",2080030160,2012,-0.498382961583523,0.443515586606689,0.0052532780753059,0.0390538238559008,0.0052532780753059,0.0390538238559008
"1064","G10179 Q3",2014,"G10179",1,3,FALSE,FALSE,"SWE",2080030160,2013,-0.305385910783022,0.392518290248028,0.192997050800501,-0.0509972963586616,0.192997050800501,0.0509972963586616
"1065","G10179 Q3",2015,"G10179",1,3,FALSE,FALSE,"SWE",2080030160,2014,-0.699825303461279,0.437152665109573,-0.394439392678257,0.0446343748615449,0.394439392678257,0.0446343748615449
"1066","G10179 Q3",2018,"G10179",3,3,FALSE,FALSE,"SWE",2080030160,2015,-0.305116645326685,0.344925840991024,0.394708658134595,-0.0922268241185488,0.394708658134595,0.0922268241185488
"1067","G10179 Q4",1993,"G10179",2,4,FALSE,FALSE,"SWE",2080030160,1991,0.258463751863422,0.478097756824189,0.247681853732806,0.0859435626381225,0.247681853732806,0.0859435626381225
"1068","G10179 Q4",1994,"G10179",1,4,FALSE,FALSE,"SWE",2080030160,1993,0.149700992192271,0.313479602958207,-0.108762759671151,-0.164618153865982,0.108762759671151,0.164618153865982
"1069","G10179 Q4",1995,"G10179",1,4,FALSE,FALSE,"SWE",2080030160,1994,0.584349861095318,0.495534545892,0.434648868903047,0.182054942933792,0.434648868903047,0.182054942933792
"1070","G10179 Q4",1998,"G10179",3,4,FALSE,FALSE,"SWE",2080030160,1995,-0.591545813650762,0.393298319690842,-1.17589567474608,-0.102236226201158,1.17589567474608,0.102236226201158
"1071","G10179 Q4",2000,"G10179",2,4,FALSE,FALSE,"SWE",2080030160,1998,0.0070036369518136,0.411851894272107,0.598549450602576,0.0185535745812649,0.598549450602576,0.0185535745812649
"1072","G10179 Q4",2003,"G10179",3,4,FALSE,FALSE,"SWE",2080030160,2000,-0.582041514511404,0.330196342042014,-0.589045151463218,-0.0816555522300933,0.589045151463218,0.0816555522300933
"1073","G10179 Q4",2005,"G10179",2,4,FALSE,FALSE,"SWE",2080030160,2003,-0.294951716497039,0.384304259372841,0.287089798014365,0.0541079173308272,0.287089798014365,0.0541079173308272
"1074","G10179 Q4",2007,"G10179",2,4,FALSE,FALSE,"SWE",2080030160,2005,-0.282793479637934,0.402421885872668,0.0121582368591052,0.0181176264998271,0.0121582368591052,0.0181176264998271
"1075","G10179 Q4",2010,"G10179",3,4,FALSE,FALSE,"SWE",2080030160,2007,-0.960907279444499,0.414135297594158,-0.678113799806565,0.0117134117214899,0.678113799806565,0.0117134117214899
"1076","G10179 Q4",2016,"G10179",6,4,FALSE,FALSE,"SWE",2080030160,2010,-0.797890448392026,0.328495135435507,0.163016831052473,-0.0856401621586513,0.163016831052473,0.0856401621586513
"1077","G10179 Q4",2017,"G10179",1,4,FALSE,FALSE,"SWE",2080030160,2016,-0.949255908934641,0.400026858554854,-0.151365460542615,0.0715317231193476,0.151365460542615,0.0715317231193476
"1078","G10180 Q4",2000,"G10180",1,4,FALSE,FALSE,"SWE",2080030160,1999,-0.00392784719261253,0.38541878745181,-0.362397149101319,-0.0820026295597937,0.362397149101319,0.0820026295597937
"1079","G10180 Q4",2002,"G10180",2,4,FALSE,FALSE,"SWE",2080030160,2000,0.0465265730219487,0.37263379828744,0.0504544202145612,-0.0127849891643705,0.0504544202145612,0.0127849891643705
"1080","G10180 Q4",2003,"G10180",1,4,FALSE,FALSE,"SWE",2080030160,2002,-0.602836181129982,0.255383850151136,-0.649362754151931,-0.117249948136303,0.649362754151931,0.117249948136303
"1081","G10180 Q4",2005,"G10180",2,4,FALSE,FALSE,"SWE",2080030160,2003,0.0791819448593603,0.394056439932635,0.682018125989342,0.138672589781499,0.682018125989342,0.138672589781499
"1082","G10180 Q4",2007,"G10180",2,4,FALSE,FALSE,"SWE",2080030160,2005,-0.282823785836001,0.373480052412855,-0.362005730695361,-0.0205763875197801,0.362005730695361,0.0205763875197801
"1083","G10180 Q4",2009,"G10180",2,4,FALSE,FALSE,"SWE",2080030160,2007,0.494687655151852,0.491932681791542,0.777511440987853,0.118452629378687,0.777511440987853,0.118452629378687
"1084","G10180 Q4",2010,"G10180",1,4,FALSE,FALSE,"SWE",2080030160,2009,-0.926571481752145,0.34232377883478,-1.421259136904,-0.149608902956762,1.421259136904,0.149608902956762
"1085","G10180 Q4",2012,"G10180",2,4,FALSE,FALSE,"SWE",2080030160,2010,0.148691538749592,0.445120322965553,1.07526302050174,0.102796544130773,1.07526302050174,0.102796544130773
"1086","G10180 Q4",2013,"G10180",1,4,FALSE,FALSE,"SWE",2080030160,2012,-0.301420359179462,0.407447168474154,-0.450111897929054,-0.0376731544913986,0.450111897929054,0.0376731544913986
"1087","G10180 Q4",2014,"G10180",1,4,FALSE,FALSE,"SWE",2080030160,2013,0.0474092831102239,0.448638444499378,0.348829642289686,0.0411912760252241,0.348829642289686,0.0411912760252241
"1088","G10180 Q4",2016,"G10180",2,4,FALSE,FALSE,"SWE",2080030160,2014,-0.959257349979214,0.356109849475054,-1.00666663308944,-0.0925285950243242,1.00666663308944,0.0925285950243242
"1089","G10180 Q4",2017,"G10180",1,4,FALSE,FALSE,"SWE",2080030160,2016,-0.656312394282611,0.2814175389108,0.302944955696602,-0.0746923105642534,0.302944955696602,0.0746923105642534
"1090","G10181 Q3",2004,"G10181",2,3,FALSE,FALSE,"SWE",2080030160,2002,-0.270100940503904,0.356978846190429,0.0067597775656294,-0.0357661884333023,0.0067597775656294,0.0357661884333023
"1091","G10181 Q3",2006,"G10181",2,3,FALSE,FALSE,"SWE",2080030160,2004,-0.885212072804171,0.383581787061291,-0.615111132300267,0.0266029408708619,0.615111132300267,0.0266029408708619
"1092","G10181 Q3",2008,"G10181",2,3,FALSE,FALSE,"SWE",2080030160,2006,-0.492932342590866,0.394983626815619,0.392279730213305,0.0114018397543277,0.392279730213305,0.0114018397543277
"1093","G10181 Q3",2009,"G10181",1,3,FALSE,FALSE,"SWE",2080030160,2008,-0.879751480731733,0.380838424680427,-0.386819138140866,-0.0141452021351915,0.386819138140866,0.0141452021351915
"1094","G10181 Q3",2011,"G10181",2,3,FALSE,FALSE,"SWE",2080030160,2009,-0.465827210212074,0.40027889627314,0.413924270519658,0.019440471592713,0.413924270519658,0.019440471592713
"1095","G10181 Q3",2012,"G10181",1,3,TRUE,FALSE,"SWE",2080030160,2011,-0.911629491942202,0.425427570486701,-0.445802281730127,0.0251486742135607,0.445802281730127,0.0251486742135607
"1096","G10181 Q3",2013,"G10181",1,3,FALSE,FALSE,"SWE",2080030160,2012,-0.934407076320875,0.408307534432903,-0.0227775843786735,-0.0171200360537984,0.0227775843786735,0.0171200360537984
"1097","G10181 Q3",2014,"G10181",1,3,FALSE,FALSE,"SWE",2080030160,2013,-0.329931857812789,0.475674678075859,0.604475218508086,0.0673671436429567,0.604475218508086,0.0673671436429567
"1098","G10181 Q3",2015,"G10181",1,3,FALSE,FALSE,"SWE",2080030160,2014,-0.708072282447689,0.475626962766361,-0.378140424634901,-4.77153094983751e-05,0.378140424634901,4.77153094983751e-05
"1099","G10181 Q3",2018,"G10181",3,3,FALSE,FALSE,"SWE",2080030160,2015,-0.702972374438223,0.345524273111625,0.0050999080094658,-0.130102689654736,0.0050999080094658,0.130102689654736
"1100","G10181 Q4",2005,"G10181",2,4,FALSE,FALSE,"SWE",2080030160,2003,-0.852452194417567,0.335664256895674,-0.275449755511181,0.0852033911650819,0.275449755511181,0.0852033911650819
"1101","G10181 Q4",2007,"G10181",2,4,FALSE,FALSE,"SWE",2080030160,2005,-0.840368627170562,0.330151366265547,0.0120835672470052,-0.00551289063012783,0.0120835672470052,0.00551289063012783
"1102","G10181 Q4",2010,"G10181",3,4,FALSE,FALSE,"SWE",2080030160,2007,-0.461750509592726,0.401805828771528,0.378618117577837,0.0716544625059813,0.378618117577837,0.0716544625059813
"1103","G10181 Q4",2016,"G10181",6,4,FALSE,FALSE,"SWE",2080030160,2010,-0.724249250009297,0.299199243631769,-0.262498740416571,-0.102606585139759,0.262498740416571,0.102606585139759
"1104","G10181 Q4",2017,"G10181",1,4,FALSE,FALSE,"SWE",2080030160,2016,-0.412277244455028,0.431714567035158,0.311972005554269,0.132515323403388,0.311972005554269,0.132515323403388
"1105","G10184 Q3",2007,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2006,0.112219581372995,0.248549514477359,0.514297159361898,-0.0335239736388989,0.514297159361898,0.0335239736388989
"1106","G10184 Q3",2008,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2007,-0.428011428609309,0.255168703808965,-0.540231009982304,0.0066191893316063,0.540231009982304,0.0066191893316063
"1107","G10184 Q3",2009,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2008,-0.331554840774362,0.21157116971708,0.0964565878349478,-0.0435975340918859,0.0964565878349478,0.0435975340918859
"1108","G10184 Q3",2010,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2009,-0.289636590414489,0.31698656538212,0.0419182503598721,0.10541539566504,0.0419182503598721,0.10541539566504
"1109","G10184 Q3",2011,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2010,-0.4997066501226,0.272955008771998,-0.21007005970811,-0.0440315566101216,0.21007005970811,0.0440315566101216
"1110","G10184 Q3",2012,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2011,-0.542856733781608,0.288000044002743,-0.0431500836590084,0.0150450352307444,0.0431500836590084,0.0150450352307444
"1111","G10184 Q3",2013,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2012,-0.702685799035433,0.350220603342635,-0.159829065253825,0.0622205593398926,0.159829065253825,0.0622205593398926
"1112","G10184 Q3",2014,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2013,-0.0948210225558455,0.299588811673313,0.607864776479587,-0.0506317916693221,0.607864776479587,0.0506317916693221
"1113","G10184 Q3",2015,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2014,-0.0169941140354558,0.277782885526092,0.0778269085203896,-0.0218059261472212,0.0778269085203896,0.0218059261472212
"1114","G10184 Q3",2017,"G10184",2,3,FALSE,FALSE,"SWE",2080030160,2015,-0.343353467458332,0.242791573979956,-0.326359353422877,-0.0349913115461361,0.326359353422877,0.0349913115461361
"1115","G10184 Q3",2018,"G10184",1,3,FALSE,FALSE,"SWE",2080030160,2017,-0.386919281324377,0.308834508954485,-0.0435658138660448,0.0660429349745291,0.0435658138660448,0.0660429349745291
"1116","G10184 Q4",1998,"G10184",3,4,TRUE,FALSE,"SWE",2080030160,1995,-0.211002489372562,0.322202982764875,-0.522116934758145,0.0786340895996671,0.522116934758145,0.0786340895996671
"1117","G10184 Q4",1999,"G10184",1,4,FALSE,FALSE,"SWE",2080030160,1998,-0.0173798276854264,0.258335915994918,0.193622661687136,-0.063867066769957,0.193622661687136,0.063867066769957
"1118","G10184 Q4",2000,"G10184",1,4,FALSE,FALSE,"SWE",2080030160,1999,0.0240808083844829,0.287028692244108,0.0414606360699093,0.0286927762491895,0.0414606360699093,0.0286927762491895
"1119","G10184 Q4",2002,"G10184",2,4,FALSE,FALSE,"SWE",2080030160,2000,0.043190919221968,0.281412987107248,0.0191101108374851,-0.00561570513685927,0.0191101108374851,0.00561570513685927
"1120","G10184 Q4",2003,"G10184",1,4,FALSE,FALSE,"SWE",2080030160,2002,-0.191671699623948,0.307834367618464,-0.234862618845916,0.0264213805112157,0.234862618845916,0.0264213805112157
"1121","G10184 Q4",2005,"G10184",2,4,FALSE,FALSE,"SWE",2080030160,2003,-0.493104588103068,0.247667545123242,-0.301432888479119,-0.0601668224952226,0.301432888479119,0.0601668224952226
"1122","G10184 Q4",2016,"G10184",11,4,FALSE,FALSE,"SWE",2080030160,2005,-0.186096885290377,0.357045276525444,0.307007702812691,0.109377731402202,0.307007702812691,0.109377731402202
"1123","G10186 Q3",2007,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2006,-0.446405937547697,0.203272655157155,0.0650404447390214,-0.115897750248076,0.0650404447390214,0.115897750248076
"1124","G10186 Q3",2008,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2007,-0.561850001147821,0.264152522199202,-0.115444063600124,0.0608798670420475,0.115444063600124,0.0608798670420475
"1125","G10186 Q3",2009,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2008,-0.524114947059156,0.246744208338812,0.0377350540886656,-0.0174083138603895,0.0377350540886656,0.0174083138603895
"1126","G10186 Q3",2010,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2009,-0.315195941501587,0.355520358607578,0.208919005557569,0.108776150268766,0.208919005557569,0.108776150268766
"1127","G10186 Q3",2011,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2010,-0.240527948029503,0.29951990366383,0.0746679934720846,-0.0560004549437477,0.0746679934720846,0.0560004549437477
"1128","G10186 Q3",2012,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2011,-0.839122420220939,0.31986871301311,-0.598594472191436,0.0203488093492801,0.598594472191436,0.0203488093492801
"1129","G10186 Q3",2013,"G10186",1,3,FALSE,FALSE,"SWE",2080030160,2012,-0.180056168907427,0.437987196008719,0.659066251313512,0.118118482995608,0.659066251313512,0.118118482995608
